TERM_CODE	TERM_DESCRIPTION	SCHOOL_NAME	DEPARTMENT	SUBJECT_ID	SUBJECT_TITLE	INSTRUCTOR_NAME	MATERIAL_TITLE	MATERIAL_AUTHOR_NAME	MATERIAL_ISBN	MATERIAL_PUBLISHER	MATERIAL_YEAR
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Violinkonzert / Alban Berg ; herausgegeben von Douglas Jarman nach dem Text der Kritischen Gesamtaus	Berg, Alban, 1885-1935.	M008056154	Wien : Universal Edition, [1996?], c1938.	1996
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Dreimal sieben Gedichte aus Albert Girauds Pierrot Lunaire : Op. 21 / Schoenberg ; deutsch von Otto	Schoenberg, Arnold, 1874-1951.		[Wien] : Universal Edition, c1941.	1941
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Funf Satze fur Streichquartett : Op. 5. Partitur.	Webern, Anton, 1883-1945.		Wien : Universal-Edition, c1922.	1949
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Five orchestral pieces ; and, Pelleas und Melisande / Arnold Schoenberg.	Schoenberg, Arnold, 1874-1951.	0486281205	New York : Dover, 1994.	1994
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	6 [i.e. Sechs] kleine Klavierstucke, op.19 [by] Schoenberg.	Schoenberg, Arnold, 1874-1951.		[Wien] Universal Edition [c1940]	1940
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Symphonies nos. 5 & 6 / Gustav Mahler.	Mahler, Gustav, 1860-1911.	0486268888	New York : Dover, 1991.	1991
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Streichquartette [sound recording] = String quartets = Quatuors a cordes / Bel?a Bartok.	Bartok, Bela, 1881-1945.	2894236572	Hamburg : Deutsche Grammophon, p1988.	1988
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Concerto for orchestra [sound recording] ; Dance suite, etc. / Bartok.	Bartok, Bela, 1881-1945.	028947577119	London, England : Decca, [2006]	2006
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Shadow dances [sound recording] : Stravinsky miniatures.	Stravinsky, Igor, 1882-1971.		Hamburg, Germany : Deutsche Grammophon ; New York : manufactured and markedted by Universal Classics	2000
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Symphonies of wind instruments [sound recording] ; Symphony of Psalms ; Symphony in three movements	Stravinsky, Igor, 1882-1971.	028945761626	Hamburg : Deutsche Grammophon, p1999.	1999
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	The rake's progress [sound recording] / Igor Stravinsky.	Stravinsky, Igor, 1882-1971.	7464462992	[S.l.] : Sony Classical, p1991.	1991
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Ives plays Ives [sound recording] : the composer at the piano in four recording sessions, 1933-1943.	Ives, Charles, 1874-1954.	09043808102	New York, N.Y. : CRI, p1999.	1999
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Piano sonata no. 2 [sound recording] : "Concord, Mass., 1840-60" / Charles Ives.	Ives, Charles, 1874-1954.	7559713372	New York : Elektra/Nonesuch, [1989?], p1977.	1989
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	3 places in New England [sound recording] ; Orchestral set : no. 2 / Ives. Sun-treader ; Men & mount	Ives, Charles, 1874-1954.	028944377620	New York, N.Y. : London, p1995.	1995
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Songs [sound recording] / Charles Ives.	Ives, Charles, 1874-1954.		New York, N.Y. : Elektra/Nonesuch, [1989], p1976.	1989
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Songs of Charles Ives, Ernst Bacon [sound recording].	Boatwright, Helen. voc.		New York, NY : CRI, p1994.	1994
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Piano music [sound recording] / Henry Cowell.	Cowell, Henry, 1897-1965.		Washington, D.C. : Smithsonian Folkways Records ; Cambridge, Mass. : Distributed by Rounder Records,	1993
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Portrait [sound recording] / Ruth Crawford Seeger.	Seeger, Ruth Crawford, 1901-1953.		Hamburg, Germany : Deutsche Grammophon, p1997.	1997
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Bernstein dirigiert Bernstein und Gershwin [sound recording].	Bernstein, Leonard, 1918- cnd.		[New York] : Sony Classical, p1992.	1992
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	Fanfare for the common man [sound recording] / Aaron Copland. Rhapsody in blue : original version /	Copland, Aaron, 1900-		Colchester, Essex, England : Chandos, p1993.	1993
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Music and Theater Arts	21M.262	Modern Music	Marks, Martin	African heritage symphonic series. Vol. 1 [sound recording].	Chicago Sinfonietta. prf	3513190552	Chicago : Cedille Records, p2000.	2000
